timestamp,sim_time_s,total_vehicles,avg_speed_ms,avg_speed_kmh,avg_wait_s,max_wait_s,throughput,departed,teleported,e1_id,e1_count,e1_spd_kmh,e1_occ,e2_id,e2_count,e2_spd_kmh,e2_occ,e3_id,e3_count,e3_spd_kmh,e3_occ,e4_id,e4_count,e4_spd_kmh,e4_occ,e5_id,e5_count,e5_spd_kmh,e5_occ,e6_id,e6_count,e6_spd_kmh,e6_occ,e7_id,e7_count,e7_spd_kmh,e7_occ,e8_id,e8_count,e8_spd_kmh,e8_occ,traffic_state,congestion_index
2026-04-01 09:50:15,460,50,0.0,0.0,314.06,419.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:15,470,50,0.0,0.0,324.06,429.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:15,480,50,0.0,0.0,334.06,439.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:15,490,50,0.0,0.0,344.06,449.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:15,500,50,0.0,0.0,354.06,459.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:15,510,50,0.0,0.0,364.06,469.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:15,520,50,0.0,0.0,374.06,479.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:16,530,50,0.0,0.0,384.06,489.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:16,540,50,0.0,0.0,394.06,499.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:16,550,50,0.0,0.0,404.06,509.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:16,560,50,0.0,0.0,414.06,519.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:16,570,50,0.0,0.0,424.06,529.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:16,580,50,0.0,0.0,434.06,539.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:17,590,50,0.0,0.0,444.06,549.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
2026-04-01 09:50:17,600,50,0.0,0.0,454.06,559.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0
