timestamp,sim_time_s,total_vehicles,avg_speed_ms,avg_speed_kmh,avg_wait_s,max_wait_s,throughput,departed,teleported,e1_id,e1_count,e1_spd_kmh,e1_occ,e2_id,e2_count,e2_spd_kmh,e2_occ,e3_id,e3_count,e3_spd_kmh,e3_occ,e4_id,e4_count,e4_spd_kmh,e4_occ,e5_id,e5_count,e5_spd_kmh,e5_occ,e6_id,e6_count,e6_spd_kmh,e6_occ,e7_id,e7_count,e7_spd_kmh,e7_occ,e8_id,e8_count,e8_spd_kmh,e8_occ,traffic_state,congestion_index,speed_ma5,speed_ma15,wait_ma5,vehicle_ma5,speed_change_pct,efficiency,hour_of_day,traffic_pressure,state_by_speed,state_by_wait,state_by_density,final_state,severity,is_anomaly,predicted_next_state,recommendation
2026-04-01 09:48:53,720,50,0.0,0.0,574.06,679.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,554.0599999999998,50.0,0.0,0.0,0,28703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,730,50,0.0,0.0,584.06,689.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,564.0600000000001,50.0,0.0,0.0,0,29203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,740,50,0.0,0.0,594.06,699.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,574.0599999999998,50.0,0.0,0.0,0,29703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,750,50,0.0,0.0,604.06,709.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,584.0600000000001,50.0,0.0,0.0,0,30203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,760,50,0.0,0.0,614.06,719.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,594.0599999999998,50.0,0.0,0.0,0,30703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,770,50,0.0,0.0,624.06,729.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,604.0600000000001,50.0,0.0,0.0,0,31203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,780,50,0.0,0.0,634.06,739.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,614.0599999999998,50.0,0.0,0.0,0,31703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,790,50,0.0,0.0,644.06,749.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,624.0600000000001,50.0,0.0,0.0,0,32203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,800,50,0.0,0.0,654.06,759.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,634.0599999999998,50.0,0.0,0.0,0,32703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,810,50,0.0,0.0,664.06,769.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,644.0600000000001,50.0,0.0,0.0,0,33203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,820,50,0.0,0.0,674.06,779.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,654.0599999999998,50.0,0.0,0.0,0,33703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,830,50,0.0,0.0,684.06,789.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,664.0600000000001,50.0,0.0,0.0,0,34203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,840,50,0.0,0.0,694.06,799.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,674.0599999999998,50.0,0.0,0.0,0,34703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,850,50,0.0,0.0,704.06,809.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,684.0600000000001,50.0,0.0,0.0,0,35203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,860,50,0.0,0.0,714.06,819.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,694.0599999999998,50.0,0.0,0.0,0,35703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,870,50,0.0,0.0,724.06,829.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,704.0600000000001,50.0,0.0,0.0,0,36203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,880,50,0.0,0.0,734.06,839.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,714.0599999999998,50.0,0.0,0.0,0,36703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,890,50,0.0,0.0,744.06,849.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,724.0600000000001,50.0,0.0,0.0,0,37203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,900,50,0.0,0.0,754.06,859.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,734.0599999999998,50.0,0.0,0.0,0,37703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,910,50,0.0,0.0,764.06,869.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,744.0600000000001,50.0,0.0,0.0,0,38203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,920,50,0.0,0.0,774.06,879.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,754.0599999999998,50.0,0.0,0.0,0,38703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,930,50,0.0,0.0,784.06,889.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,764.0600000000001,50.0,0.0,0.0,0,39203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,940,50,0.0,0.0,794.06,899.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,774.0599999999998,50.0,0.0,0.0,0,39703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,950,50,0.0,0.0,804.06,909.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,784.0600000000001,50.0,0.0,0.0,0,40203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,960,50,0.0,0.0,814.06,919.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,794.0599999999998,50.0,0.0,0.0,0,40703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,970,50,0.0,0.0,824.06,929.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,804.0600000000001,50.0,0.0,0.0,0,41203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,980,50,0.0,0.0,834.06,939.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,814.0599999999998,50.0,0.0,0.0,0,41703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,990,50,0.0,0.0,844.06,949.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,824.0600000000001,50.0,0.0,0.0,0,42203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,1000,50,0.0,0.0,854.06,959.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,834.0599999999998,50.0,0.0,0.0,0,42703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,1010,50,0.0,0.0,864.06,969.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,844.0600000000001,50.0,0.0,0.0,0,43203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,1020,50,0.0,0.0,874.06,979.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,854.0599999999998,50.0,0.0,0.0,0,43703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,1030,50,0.0,0.0,884.06,989.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,864.0600000000001,50.0,0.0,0.0,0,44203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,1040,50,0.0,0.0,894.06,999.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,874.0599999999998,50.0,0.0,0.0,0,44703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,1050,50,0.0,0.0,904.06,1009.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,884.0600000000001,50.0,0.0,0.0,0,45203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,1060,50,0.0,0.0,914.06,1019.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,894.0599999999998,50.0,0.0,0.0,0,45703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:53,1070,50,0.0,0.0,924.06,1029.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,904.0600000000001,50.0,0.0,0.0,0,46203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:54,1080,50,0.0,0.0,934.06,1039.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,914.0599999999998,50.0,0.0,0.0,0,46703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:54,1090,50,0.0,0.0,944.06,1049.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,924.0600000000001,50.0,0.0,0.0,0,47203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:54,1100,50,0.0,0.0,954.06,1059.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,934.0599999999998,50.0,0.0,0.0,0,47703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:54,1110,50,0.0,0.0,964.06,1069.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,944.0600000000001,50.0,0.0,0.0,0,48203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:54,1120,50,0.0,0.0,974.06,1079.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,954.0599999999998,50.0,0.0,0.0,0,48703.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
2026-04-01 09:48:54,1130,50,0.0,0.0,984.06,1089.0,0,0,0,-1149832778#0,2,0.0,0.57,-1149832778#1,0,100.01,0.0,-1149832778#2,0,100.01,0.0,-1149832778#3,0,100.01,0.0,-1175493775#0,0,100.01,0.0,-1175493775#1,0,100.01,0.0,-1175493775#2,0,100.01,0.0,-1215966886,0,50.0,0.0,Tắc nghẽn,1.0,0.0,0.0,964.0600000000001,50.0,0.0,0.0,0,49203.0,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,Tắc nghẽn,3,0,Tắc nghẽn,"Điều tiết khẩn cấp, ưu tiên hướng thoát, gửi cảnh báo"
